X,MCO,EN,V,MZ,QC,X35S,MUSuniq
Os02g0728700,10.37969594,13.48610087,9.666337633,17.70822066,17.29876016,11.42374886,LOC_Os02g49620
Os02g0728600,13.35362371,18.42351213,12.34052449,18.27953367,18.98286435,28.79233038,LOC_Os02g49610
Os02g0728500,5.779431426,9.057419382,9.626317149,5.051704005,12.13832105,1.893720776,LOC_Os02g49600
Os02g0728300,0,0,1.848492665,3.160042238,2.955154422,1.530440041,LOC_Os02g49590
Os02g0728100,8.884748565,7.774392418,7.415273779,7.276012042,7.164803031,13.17052781,LOC_Os02g49570
Os02g0728001,0,2.048836242,1.593680036,0.575768015,0.172137057,0.007075205,LOC_Os02g49560
Os02g0727700,4.996853061,3.415060065,2.757058365,3.60560108,7.234692422,4.690663854,LOC_Os02g49550
Os02g0727500,54.20091384,59.37707482,58.87082832,73.29027037,89.22337329,61.36007479,LOC_Os02g49530
Os02g0727300,15.3596508,14.61425004,13.06497108,10.35949239,4.824452758,10.08894816,LOC_Os02g49520
Os02g0726700,10.21795376,7.918845423,6.42471757,4.347222677,4.212650604,0.725384019,LOC_Os02g49480
Os02g0726600,2.683649275,3.437673558,2.038528907,1.565485135,1.771356693,7.768149361,LOC_Os02g49470
Os02g0726500,5.567924597,3.761488238,6.471766127,4.254302668,2.771713389,1.834140153,LOC_Os02g49460
Os02g0726400,13.12305355,12.585329,9.206295522,18.49621114,32.15946832,18.65777178,LOC_Os02g49450
Os02g0726300,8.671198113,8.031813035,6.820597107,5.70146172,8.771909703,19.28766225,LOC_Os02g49440
Os02g0725600,3.943272316,7.235513723,3.800687541,8.588057526,8.18924495,4.995676726,LOC_Os02g49360
Os02g0725300,28.90777034,30.21579139,26.11413681,12.93485746,11.94245108,18.37983563,LOC_Os02g49332
Os02g0725200,1.607583149,2.092352542,2.823220381,0.745139262,0.663430483,6.045657536,LOC_Os02g49326
Os02g0725100,17.49360024,16.54897903,20.86071894,75.79164361,47.42705351,66.0227754,LOC_Os02g49320
Os02g0725000,2.441229433,2.344988283,3.498918178,3.259905556,4.145279717,1.16947306,LOC_Os02g49310
Os02g0724600,11.09582097,11.25573846,11.02564076,12.91844035,15.23453219,8.056584145,LOC_Os02g49270
Os02g0724500,4.198853861,3.029674547,6.961174293,2.597698724,9.175667024,2.583231283,LOC_Os02g49260
Os02g0724000,3.721447792,2.5997189,3.787731684,2.78901801,8.581263027,3.774691004,LOC_Os02g49230
Os02g0723700,12.83398416,12.23687616,13.41847811,9.777555775,10.53547154,9.50095418,LOC_Os02g49190
Os02g0723400,6.875843767,7.838522047,5.261487343,3.572145818,2.448592067,0.75640178,LOC_Os02g49160
Os02g0723300,3.769284108,9.541299955,8.593614947,10.8475508,10.4769546,8.197761945,LOC_Os02g49150
Os02g0723200,1.705195064,2.937788305,1.97499411,7.409850061,1.111999776,8.234304483,LOC_Os02g49140
Os02g0722800,7.835199093,11.42684828,8.031060675,10.35830144,15.56817702,11.57283245,LOC_Os02g49090
Os02g0722700,95.84066031,92.24879147,81.88162292,38.61609032,47.8966063,49.66730283,LOC_Os02g49080
Os02g0722400,33.31315134,44.29134043,42.89344566,25.17235376,11.01821447,20.98512577,LOC_Os02g49060
Os02g0722300,0,0,0,13.7304644,29.39885072,14.87470415,LOC_Os02g49050
Os02g0721800,13.02800916,10.95563647,12.20025195,8.702991559,15.07243279,8.935189879,LOC_Os02g48990
Os02g0721700,19.62541781,16.61142216,21.87324371,38.0263388,34.48086606,18.88991631,LOC_Os02g48980
Os02g0721600,24.51911926,26.42976171,24.6367589,49.37342346,46.53969339,44.60052686,LOC_Os02g48964
Os02g0720900,14.50128844,10.15154956,13.54535973,28.83769925,7.151356836,35.42680936,LOC_Os02g48900
Os02g0720700,4.525109711,4.584616822,5.541334148,3.704326646,5.041345601,3.722015185,LOC_Os02g48880
Os02g0720600,12.10059429,9.114536875,8.413216951,64.88227702,4.46109194,63.99471262,LOC_Os02g48870
Os02g0720500,3.25105069,5.253116901,3.932445522,2.800607128,1.851948285,5.512803651,LOC_Os02g48860
Os02g0720300,5.534595059,6.690345773,6.032209094,7.080907698,4.688962564,5.265844473,LOC_Os02g48840
Os02g0720200,1.657766444,2.049999154,3.022019991,6.200184351,10.63459383,1.320958189,LOC_Os02g48830
Os02g0720100,0.378716502,0.36446894,2.319343008,1.031377136,0.63335825,0.25088784,LOC_Os02g48820
Os02g0720000,3.570742642,4.87114491,2.587683227,3.607331264,4.633523224,3.280470355,LOC_Os02g48810
Os02g0719800,956.4427104,647.3175719,495.5670854,423.8188753,200.6392612,126.932413,LOC_Os02g48790
Os02g0719700,2.016060047,1.330853443,1.780415957,1.241605686,2.039992826,1.105444774,LOC_Os02g48780
Os02g0719100,4.616609923,7.408414632,6.739427407,3.711550833,6.447508166,4.602743787,LOC_Os02g48740
Os02g0719000,9.096068194,13.00845671,12.10584972,13.00202702,16.90323299,1.352623388,LOC_Os02g48730
Os02g0718900,200.0345108,158.0366009,196.8464525,539.7179071,545.1083525,301.1092332,LOC_Os02g48720
Os02g0718600,55.07184965,57.30804252,58.46204276,16.20125285,188.072905,15.07917318,LOC_Os02g48710
Os02g0718000,4.043394353,2.358265273,6.396810043,9.616927486,6.825497835,8.023652401,LOC_Os02g48680
Os02g0717900,3.620642411,3.477769478,2.599635945,11.8011193,10.74890825,7.398612767,LOC_Os02g48670
Os02g0717800,33.63463549,31.4899793,31.64536639,43.36322066,38.07092966,20.33496889,LOC_Os02g48660
Os02g0717700,1.610847839,2.656101778,3.261526044,3.438404324,2.449331299,1.987611614,LOC_Os02g48650
Os02g0717600,6.472897014,7.347548251,3.751291281,8.431484114,2.612726591,12.86472914,LOC_Os02g48640
Os02g0717500,22.74416907,24.37664973,26.72022276,26.06215925,22.02352003,21.01192337,LOC_Os02g48630
Os02g0717400,16.59632215,17.78396623,16.33965943,23.11264678,20.01244924,24.5397059,LOC_Os02g48620
Os02g0717300,40.11188698,31.76183666,34.23758879,77.17066983,75.13720759,51.5274306,LOC_Os02g48610
Os02g0717200,16.24591727,9.537988025,4.863287187,8.805316287,16.66683224,7.796419139,LOC_Os02g48600
Os02g0717100,3.52282824,2.97222881,1.320172232,5.544816251,6.145731208,5.34772073,LOC_Os02g48590
Os02g0716500,57.11654419,65.1964026,53.01581814,93.69971126,59.10564471,63.57316442,LOC_Os02g48560
Os02g0716100,6.306741661,5.087823638,6.256778538,0.722644767,1.309015155,0.23930962,LOC_Os02g48550
Os02g0715400,2.626983813,2.875234142,6.232753568,11.84561375,11.65266698,22.57453696,LOC_Os02g48480
Os02g0715300,29.67509893,25.45964551,34.69009547,31.13447306,89.67541071,8.33805685,LOC_Os02g48470
Os02g0715200,3.852253089,1.465204541,2.572433816,5.279300569,3.758968229,3.915756568,LOC_Os02g48460
Os02g0715000,6.551426702,10.41090481,7.699701255,11.71890819,5.813914773,9.158329147,LOC_Os02g48450
Os02g0714700,3.838449957,3.504759581,2.332553632,0.624972965,1.278767226,0.22319993,LOC_Os02g48400
Os02g0714600,30.27704568,29.40961214,44.07106841,93.19199893,25.79090477,54.37715484,LOC_Os02g48390
Os02g0714500,10.52992992,9.258013315,9.502687477,12.64044077,15.88016948,9.306679808,LOC_Os02g48380
Os02g0714200,19.6818409,18.94233871,20.41774642,75.81516669,138.1111626,3.327087366,LOC_Os02g48360
Os02g0714100,36320.21062,30805.52761,28643.25287,2207.180213,6692.462361,318.8674686,LOC_Os02g48350
Os02g0714000,15.03828001,15.14861174,15.19068729,4.401833793,7.77684858,5.191779422,LOC_Os02g48340
Os02g0713700,27.68739468,25.1312505,26.20253141,37.19683792,16.66054132,22.90432591,LOC_Os02g48320
Os02g0713400,24.19788072,17.16020752,23.79072931,63.27140102,54.63956301,56.55563129,LOC_Os02g48290
Os02g0713250,0,0,0,2.790905659,7.386658794,1.50123689,LOC_Os02g48280
Os02g0712700,13.82301848,16.27912754,11.10689384,19.60855008,4.541665102,23.44357884,LOC_Os02g48210
Os02g0712600,1.680799615,1.132742178,1.155156285,2.680278129,0.944696634,1.639646368,LOC_Os02g48200
Os02g0712500,7.232167,6.179855736,5.080059097,12.39829324,12.39470945,10.63016756,LOC_Os02g48190
Os02g0712400,12.70682232,9.602251726,6.569744,4.027910889,7.787831853,3.545093109,LOC_Os02g48184
Os02g0711900,6.963260464,5.90915354,3.110507742,4.085733262,1.227090003,4.426718961,LOC_Os02g48170
Os02g0711400,6.806681134,4.961320827,2.068643662,14.27791935,11.5939937,9.994010617,LOC_Os02g48150
Os02g0711300,2.998344747,1.158205595,0.685329841,0.171689543,0.344156204,0.387041768,LOC_Os02g48140
Os02g0711200,2.765718408,3.40439035,3.821238463,2.718218686,3.627253721,3.811889395,LOC_Os02g48130
Os02g0711100,2.507940331,2.271109943,0.669007164,2.322365972,2.13779926,1.582352029,LOC_Os02g48122
Os02g0711000,4.836739717,5.062165727,3.705868137,1.154881002,1.812802268,0.883710715,LOC_Os02g48116
Os02g0710900,17.95625367,19.11398484,16.59209967,23.97485462,28.58568128,26.57723544,LOC_Os02g48110
Os02g0710800,2.438517093,2.132480856,3.845514555,2.412076378,3.866514941,3.630842198,LOC_Os02g48100
Os02g0710700,1.229355919,2.074781173,1.782533814,2.636069047,19.71010513,0.52974746,LOC_Os02g48094
Os02g0710500,39.70391636,39.93284519,29.44666276,33.81520822,9.461814441,42.4198237,LOC_Os02g48080
Os02g0710300,5.057012997,9.089497496,6.824799995,6.000183987,0.725293344,0.818572718,LOC_Os02g48060
Os02g0709800,11.91456136,9.167560593,12.55620165,35.06053864,37.34248733,43.38341688,LOC_Os02g48000
Os02g0709600,6.764076483,6.73166728,12.01062794,6.696206964,9.194354823,3.401566383,LOC_Os02g47980
Os02g0709400,38.31845143,36.20500746,35.24345008,27.3935225,42.63779253,28.12254512,LOC_Os02g47970
Os02g0709350,2.00700402,2.267981095,1.070426341,4.1320116,9.364297693,2.575738163,LOC_Os02g47960
Os02g0709300,0,0.248745598,3.365884412,1.430665041,0.459308644,0.109062317,LOC_Os02g47950
Os02g0709200,6.078240116,7.499148432,5.295678422,22.84005405,8.862488992,22.98822256,LOC_Os02g47940
Os02g0708600,8.098618848,7.237638776,3.710421959,6.271927182,7.682342149,5.159989041,LOC_Os02g47900
Os02g0708500,1.706937286,1.981524228,2.29632144,1.707587303,2.685749431,2.403825091,LOC_Os02g47890
Os02g0708400,32.23495924,27.02146493,33.58183452,39.34889581,51.58303056,20.86878639,LOC_Os02g47880
Os02g0708300,5.793713015,8.141415326,9.154043331,6.375938441,5.942379539,5.159789645,LOC_Os02g47870
Os02g0708200,3.77945237,4.85296474,4.503899271,8.984558844,11.0420639,9.412178688,LOC_Os02g47860
Os02g0708100,16.09318512,20.76985765,19.9826598,70.78594033,72.426457,76.73233065,LOC_Os02g47850
Os02g0707900,8.440985593,15.4283273,7.762096343,17.69548561,16.49440859,27.81314684,LOC_Os02g47840
Os02g0708000,0,1.545636053,2.842992387,4.978122027,54.03453529,1.563860182,LOC_Os02g47830
Os02g0707200,3.802898525,1.942773121,3.740670094,3.122326624,0.589190911,0.301505296,LOC_Os02g47810
Os02g0707100,13.73443829,10.57538238,13.12993399,23.07737339,16.44871895,35.13726774,LOC_Os02g47800
Os02g0707000,2.859055787,1.249261817,3.095417333,1.157808088,0.907842773,0.76263422,LOC_Os02g47790
Os02g0706900,7.209049178,7.913660905,14.11066011,24.73628736,6.188956556,50.38805508,LOC_Os02g47780
Os02g0706500,4.452863273,8.411440501,4.5648644,4.895184684,6.949515767,1.431447601,LOC_Os02g47760
Os02g0706400,1.335340591,2.224394606,0.907097223,0.171072177,0.436363137,0.18531904,LOC_Os02g47744
Os02g0705600,5.649885722,5.712949311,3.545441679,4.504313229,4.290532167,9.919036235,LOC_Os02g47670
Os02g0705500,9.459329842,9.667123921,7.235190001,4.009563907,15.23544156,4.238882195,LOC_Os02g47660
Os02g0705400,8.540794693,8.792568787,5.049469835,10.8637675,5.922868446,24.14489207,LOC_Os02g47650
Os02g0705300,15.84715802,16.58120698,20.96183786,9.738034392,16.04807598,4.283173788,LOC_Os02g47640
Os02g0705100,12.06426792,17.43513087,17.35656896,2.529243147,4.513805368,8.31594005,LOC_Os02g47620
Os02g0705000,1.087657244,2.975884398,0.571665791,2.061516393,2.787713063,1.663409814,LOC_Os02g47610
Os02g0704900,6.000371031,2.963384117,6.86373326,12.29381925,33.63370425,20.27000322,LOC_Os02g47600
Os02g0704800,6.846783474,8.920177617,11.36087319,37.2686655,24.96139185,56.50564347,LOC_Os02g47590
Os02g0704600,13.76900626,14.51121179,16.29469246,15.45004794,15.88080516,13.63223124,LOC_Os02g47580
Os02g0704500,18.88174227,14.28655039,19.14767736,12.50596528,7.623324195,18.43021581,LOC_Os02g47570
Os02g0704300,6.524545411,6.642084499,7.849195819,2.454743407,2.034682233,3.410856561,LOC_Os02g47560
Os02g0704000,0,0.347097507,0.575011029,0.472151378,0,6.874810577,LOC_Os02g47510
Os02g0703900,11.53551271,11.06809765,8.97548307,7.384591369,9.007920273,6.493321762,LOC_Os02g47500
Os02g0703600,25.26833567,20.54767623,17.63354887,9.032530441,12.85667055,3.421618431,LOC_Os02g47470
Os02g0703300,32.12083957,37.27199951,37.91478291,9.991762622,10.26427798,11.01019401,LOC_Os02g47450
Os02g0702800,25.17348916,27.20091325,29.43516247,15.00239674,23.17158298,9.755009763,LOC_Os02g47440
Os02g0702600,13.13541512,16.90729105,12.90077744,14.02703001,9.65130859,4.714235199,LOC_Os02g47420
Os02g0702500,30.15291563,26.18457098,20.83285777,11.98297879,17.42950969,12.55740078,LOC_Os02g47410
Os02g0702400,2.355895792,4.052051787,3.93836711,1.783116785,2.442732693,2.073498971,LOC_Os02g47400
Os02g0702000,0.474391785,0.683388,0,0.588946271,1.416959507,2.73809586,LOC_Os02g47360
Os02g0701900,3.514796406,3.895131002,7.766390028,7.369960233,9.400933756,14.23170688,LOC_Os02g47350
Os02g0701600,7.617221041,4.140345053,4.842018137,19.38192209,22.34127631,23.45607175,LOC_Os02g47310
Os02g0700700,1.997634112,1.012926107,0.576010833,1.343073252,8.959416209,0.422056884,LOC_Os02g47230
Os02g0700600,63.3489081,52.02751686,61.92433624,42.57287092,65.39670457,30.05972898,LOC_Os02g47220
Os02g0700500,12.91657611,15.07858269,18.45742457,21.48081753,12.27923801,10.61458189,LOC_Os02g47210
Os02g0700400,0,1.651981344,0,0.556024521,0.202668095,2.079613487,LOC_Os02g47200
Os02g0700300,2.706928768,0.659523049,3.345635731,4.148722895,7.566310485,1.081267211,LOC_Os02g47190
Os02g0700100,33.76837064,36.13136895,33.08014173,17.89853308,19.4542964,3.589018572,LOC_Os02g47180
Os02g0700000,5.029920384,5.801304851,4.702158197,2.135398842,3.165400373,2.289060428,LOC_Os02g47170
Os02g0699900,1.637149897,3.283257694,0.812315653,0.872563742,1.707470025,0.580929252,LOC_Os02g47160
Os02g0699700,35.64517014,31.31919097,32.7228781,62.79540135,75.37221988,9.902234963,LOC_Os02g47150
Os02g0699600,74.96303655,64.95114789,68.96930696,188.1219756,177.9289705,99.87084744,LOC_Os02g47140
Os02g0699400,22.23683685,13.30939766,17.35509848,5.620759407,5.241048365,9.415167802,LOC_Os02g47120
Os02g0699300,0.700801315,1.632555333,2.299719348,4.861390749,1.654340048,10.55592746,LOC_Os02g47110
Os02g0699000,2.486573989,2.990008941,2.827070142,0.822963295,0.498042995,2.251115859,LOC_Os02g47090
Os02g0698800,8.071258281,9.250231485,8.087892557,6.93100649,2.022665747,2.371555967,LOC_Os02g47060
Os02g0698100,2.462097962,2.119601679,2.459948645,2.283545026,1.330702407,2.30655413,LOC_Os02g47030
Os02g0698000,1.203967985,0.815544945,1.235154732,1.437876386,0.297896079,49.62240392,LOC_Os02g47020
Os02g0697800,22.43915554,17.51633471,21.21907665,24.98394145,72.76918695,16.51583589,LOC_Os02g47010
Os02g0697700,25.82358225,33.741618,37.00686684,41.03517875,35.16176806,59.35027338,LOC_Os02g47000
Os02g0697600,6.604432402,10.08839419,5.773376757,7.242269657,9.820426867,5.017757159,LOC_Os02g46990
Os02g0697500,0,0.692353955,0.510687345,0.396581112,0.371864578,11.1192516,LOC_Os02g46980
Os02g0697300,43.268107,42.48878968,41.84953417,67.68150024,50.05271961,75.61094872,LOC_Os02g46962
Os02g0697200,3.209173898,1.965028671,3.206415315,3.574928216,4.010126902,3.078073309,LOC_Os02g46956
Os02g0696700,16.49219675,18.96072284,20.32194352,5.079808908,6.202894126,1.946520964,LOC_Os02g46930
Os02g0696500,12.26808204,17.17743777,12.70388621,18.68197974,9.231910363,16.56529092,LOC_Os02g46910
Os02g0695900,5.957348891,2.193676878,6.444851474,16.9382366,12.77704976,29.01062981,LOC_Os02g46860
Os02g0695800,15.98011489,17.26586809,12.3153902,31.67611169,23.03311002,37.92446644,LOC_Os02g46850
Os02g0695700,13.1209605,9.694882679,11.79499977,8.72164832,6.136795024,1.981200642,LOC_Os02g46839
Os02g0695600,16.11226936,16.43063109,15.56638289,5.155538412,7.223142573,4.188086524,LOC_Os02g46830
Os02g0694800,0.250202042,1.778793155,0.545856869,0.305616348,0.548529412,2.970293015,LOC_Os02g46750
Os02g0694400,7.500400862,7.874869916,7.422259477,1.117900792,2.515441631,1.346758469,LOC_Os02g46720
Os02g0694300,12.16063531,13.96603753,8.834258579,1.539456803,3.378185825,1.426989219,LOC_Os02g46710
Os02g0694201,16.42733279,21.01773624,22.72683605,8.635975401,9.291940318,9.429554371,LOC_Os02g46700
Os02g0693500,13.27539025,10.06943662,12.43231635,18.92548022,28.03177262,18.06673894,LOC_Os02g46660
Os02g0693400,2.835217748,1.92508248,2.343184637,3.805283448,3.548244586,2.926086973,LOC_Os02g46650
Os02g0693200,17.93680491,23.20888392,25.05799095,7.3861198,5.683030478,5.707661487,LOC_Os02g46640
Os02g0693000,4.08877707,2.713505038,2.433288801,2.502972183,3.706564994,2.217759401,LOC_Os02g46620
Os02g0692700,27.9991806,33.32013131,29.45069291,27.85020849,10.18818024,48.80615839,LOC_Os02g46610
Os02g0692000,5.045712034,3.885342628,4.943827153,7.462190878,16.81399843,4.77305811,LOC_Os02g46600
Os02g0691500,0.639152326,1.572714536,2.136437664,0.880220199,0.626951378,0.296268865,LOC_Os02g46560
Os02g0690800,11.07425678,11.522609,9.549448977,39.32950801,32.29494564,40.48318744,LOC_Os02g46520
Os02g0690700,20.18358552,20.22282153,20.82985061,37.32943403,52.6267234,35.49189281,LOC_Os02g46510
Os02g0690600,2.154994042,2.309442,3.428163808,3.968839513,0.544826156,1.026612612,LOC_Os02g46500
Os02g0690500,5.034642549,7.647946521,4.027552573,5.698843267,6.43164534,3.584778662,LOC_Os02g46490
Os02g0690200,12.77004381,17.95858854,10.24381679,24.24368432,16.43906841,31.63911142,LOC_Os02g46480
Os02g0690000,8.349550045,10.42249978,9.944273432,1.186913603,4.825673054,1.851221459,LOC_Os02g46473
Os02g0689900,25.16024442,29.3055512,34.949657,24.38936012,16.15355815,36.75990018,LOC_Os02g46460
Os02g0689800,9.878017904,11.03320389,8.826083866,4.457056235,7.842148719,3.475560933,LOC_Os02g46450
Os02g0689700,2.211269902,1.372197214,0,1.285667471,0.783709645,3.929588248,LOC_Os02g46440
Os02g0689500,11.78755436,12.73019244,7.673724223,5.172895266,6.76648511,4.504203761,LOC_Os02g46420
Os02g0689200,9.167307131,5.506903239,7.452168248,7.079226991,3.904884475,15.08951481,LOC_Os02g46380
Os02g0689000,0,0.537775014,2.093589874,2.972726749,11.61952658,0.037478556,LOC_Os02g46360
Os02g0688900,12.0264957,6.058218957,14.01508944,12.51037511,24.9214012,10.9442439,LOC_Os02g46350
Os02g0688500,22.15642567,15.32851861,15.21369217,11.78397064,23.41857663,8.72428816,LOC_Os02g46320
Os02g0687900,7.058392499,4.816784776,4.448685383,20.65121581,6.752087637,9.422274159,LOC_Os02g46260
Os02g0687500,89.5751014,97.83223016,103.0120286,37.81296995,48.27378194,45.41923088,LOC_Os02g46220
Os02g0687200,2.143630044,1.782621931,1.66347074,1.324183296,3.590824094,1.698243708,LOC_Os02g46210
Os02g0686600,5.652550921,7.195721792,5.713831142,17.0981226,18.78746386,12.49469634,LOC_Os02g46150
Os02g0686500,5.27610172,8.980695499,7.113163544,2.595377935,5.57260815,2.258582704,LOC_Os02g46140
Os02g0686400,16.88231841,14.12058922,12.3425356,55.57402335,65.66252619,52.00295157,LOC_Os02g46130
Os02g0686100,0.419881319,0.356769214,1.071646961,3.422167916,1.498970206,5.509779139,LOC_Os02g46100
Os02g0685900,0,0.800714527,1.095783577,3.358514825,3.757855348,1.298411602,LOC_Os02g46090
Os02g0685600,6.75280973,9.997974027,6.954472897,2.8871688,2.811621079,1.480954646,LOC_Os02g46080
Os02g0685200,4.193143683,3.613873718,3.818290987,1.382038954,2.701153679,2.967476258,LOC_Os02g46030
Os02g0684900,3.236951508,2.177689748,5.027441893,0.554407357,1.752327012,0.165239025,LOC_Os02g45980
Os02g0684800,10.19338586,12.47702877,7.063431858,0.965186066,2.214048058,0.385129642,LOC_Os02g45974
Os02g0684600,1.259868018,3.882137521,2.130498004,3.055720291,1.668131868,1.943989913,LOC_Os02g45950
Os02g0684500,18.1257531,22.07885998,14.00634491,89.75140218,63.99518964,9.44720491,LOC_Os02g45940
Os02g0684400,62.53153778,58.71771003,66.99500632,13.84021078,36.38766043,16.63843877,LOC_Os02g45930
Os02g0684300,4.291192143,4.267480026,1.78535401,7.894768962,5.907897494,9.672195867,LOC_Os02g45920
Os02g0684100,5.150102255,5.74755005,3.59289004,8.984054929,1.45655146,6.886726697,LOC_Os02g45890
Os02g0684000,0.57636732,1.07821282,2.918843353,5.358338696,2.475305773,7.624402091,LOC_Os02g45880
Os02g0683900,10.37132418,13.48036617,16.56948014,9.932747461,10.50044709,8.029462079,LOC_Os02g45870
Os02g0682600,2.913709196,11.64410531,9.388324368,12.78645929,13.45218195,7.677913168,LOC_Os02g45820
Os02g0682500,3.157015266,2.822821077,2.990966492,8.122120747,4.253518892,14.12577661,LOC_Os02g45810
Os02g0682300,1.189762613,3.534821227,0,2.46712468,2.785816445,7.809108915,LOC_Os02g45780
Os02g0681900,2.242245092,3.356210473,1.801051672,6.823235226,2.830992246,5.859104354,LOC_Os02g45760
Os02g0681200,8.264488199,8.896448743,11.48067939,18.49687642,6.707273952,54.95189131,LOC_Os02g45710
Os02g0681000,3.650675069,2.788172508,2.854376292,1.867565968,2.087387248,3.363443461,LOC_Os02g45690
Os02g0680700,8.6335467,7.731720755,8.212923039,3.93661614,4.053424045,8.37576299,LOC_Os02g45670
Os02g0680600,4.08252734,9.258351473,5.770866426,19.70295575,6.454492767,86.52101349,LOC_Os02g45660
Os02g0680400,5.497638488,5.260349698,3.086219611,22.12874553,17.77136328,25.9171428,LOC_Os02g45650
Os02g0679500,7.855786997,8.984295073,10.92541653,5.336894846,5.137736048,3.664500629,LOC_Os02g45600
Os02g0678800,1.084714528,7.584677857,2.091027758,3.452797829,5.072454886,0.324035298,LOC_Os02g45570
Os02g0678400,13.76743065,12.16642923,11.86679653,33.44099717,46.37246407,16.85111608,LOC_Os02g45540
Os02g0678200,5.29327963,2.9911554,3.725453284,5.501142045,2.229146851,4.912294013,LOC_Os02g45520
Os02g0677800,17.63229946,20.4947326,14.65737557,2.561245856,5.533238722,1.594979232,LOC_Os02g45490
Os02g0677700,14.29997661,10.2969554,12.45004798,14.67117944,17.97818261,14.58871569,LOC_Os02g45480
Os02g0676000,12.94395433,9.73605749,15.68194874,43.44416359,54.93351698,38.46152288,LOC_Os02g45344
Os02g0675800,10.53215559,8.491875937,9.116899681,4.985485473,3.719619232,5.28472962,LOC_Os02g45320
Os02g0675700,1.704723234,1.53443161,1.162937161,3.416305261,8.043759445,0.599029187,LOC_Os02g45310
Os02g0675400,0.472329037,0.969666059,0.251057035,2.008102263,7.120966829,0.486245616,LOC_Os02g45280
Os02g0674800,6.568646423,5.737836944,5.214949433,9.020596627,3.434122565,1.5892898,LOC_Os02g45250
Os02g0674700,6.67823878,4.373783538,5.220834384,12.76605705,14.41379798,16.24476343,LOC_Os02g45240
Os02g0673700,14.77156153,10.9502528,13.73922344,15.00380756,36.09870119,11.61543574,LOC_Os02g45200
Os02g0673600,12.61390566,8.037752876,9.098435782,23.4437071,27.11398493,22.79917165,LOC_Os02g45180
Os02g0673500,3.383417057,2.404258721,3.879989579,2.824998491,8.061845474,1.534937977,LOC_Os02g45170
Os02g0673100,1.730528407,1.931063725,3.697458251,1.696286942,1.205277542,1.262513358,LOC_Os02g45160
Os02g0672800,20.27674539,16.82430545,17.66584499,9.126410991,12.48014693,7.336037559,LOC_Os02g45130
Os02g0672700,14.462721,14.6367369,13.4628489,8.83173308,13.104029,7.769823293,LOC_Os02g45120
Os02g0672600,5.098738782,2.883756879,3.91577341,10.46542447,11.79674393,10.86225969,LOC_Os02g45110
Os02g0672400,2.874756246,2.370307811,2.606119968,3.18863167,3.46171296,2.564602684,LOC_Os02g45090
Os02g0672200,48.75988905,57.44965776,46.66335806,76.21800002,57.60640197,63.81667843,LOC_Os02g45070
Os02g0672100,2.617119147,1.634611794,2.229421435,3.134741042,0.372054184,5.685760012,LOC_Os02g45054
Os02g0671800,2.351820071,1.618195924,1.950484067,5.175192471,1.979111889,11.41586907,LOC_Os02g45040
Os02g0671300,2.099066534,3.507884802,3.844739114,1.339578721,0.588279108,1.241412437,LOC_Os02g45010
Os02g0671200,10.93336704,9.884496841,7.441265086,10.82565449,10.93441954,15.90404514,LOC_Os02g45000
Os02g0671100,4.462817616,4.629284068,7.001073943,8.598719938,4.842835063,19.67467277,LOC_Os02g44990
Os02g0670900,14.00912895,8.162743436,13.34197692,59.11430826,27.49618511,95.88222631,LOC_Os02g44980
Os02g0670500,37.96295527,27.83322192,25.22309946,95.39201056,22.32265632,68.41424893,LOC_Os02g44940
Os02g0670400,18.91670589,17.89685829,28.74460355,44.60357364,35.23348869,11.56539225,LOC_Os02g44930
Os02g0670100,4.857410668,3.337172736,5.204268697,2.958437995,2.951984463,0.040881691,LOC_Os02g44920
Os02g0670000,6.893467666,5.467472595,4.831670102,4.66912937,5.279199393,4.485407219,LOC_Os02g44910
Os02g0669900,1.276859428,2.275603729,2.798125949,1.426148684,0.937804144,0.523165293,LOC_Os02g44900
Os02g0669700,1.752750686,1.475359153,2.711915335,1.517499967,3.107209158,0.537202749,LOC_Os02g44890
Os02g0669500,8.164116828,5.133391653,0.000981161,15.15751724,6.172700778,16.60663499,LOC_Os02g44880
Os02g0669100,57.92139621,48.07567809,61.65991875,104.7735862,700.7132404,86.35694071,LOC_Os02g44870
Os02g0669000,8.374076173,7.116383354,6.686861526,8.104314846,31.21943693,2.681868977,LOC_Os02g44860
Os02g0668500,21.54132733,23.78991228,40.0478143,19.44400604,29.89871677,102.1618962,LOC_Os02g44820
Os02g0668400,3.587618766,2.941718052,3.587501827,7.493707706,8.943887496,4.244105897,LOC_Os02g44810
Os02g0668100,2.838804468,3.794823926,4.191381268,7.875577811,6.962565053,14.57502898,LOC_Os02g44780
Os02g0668000,1.140352078,1.810300966,2.034899723,3.086888059,5.701989296,0.830691106,LOC_Os02g44770
Os02g0667600,7.821124508,5.467834341,6.306464672,6.24679348,7.032455841,1.819537939,LOC_Os02g44740
Os02g0667500,13.68511647,13.83510337,14.54543503,29.45772119,44.43396096,33.06469619,LOC_Os02g44730
Os02g0667300,4.528016343,2.249583584,1.68795889,4.97779508,3.718970052,0.675724776,LOC_Os02g44720
Os02g0667100,9.191667782,8.788203591,6.689451798,13.19504279,8.164804874,3.296869663,LOC_Os02g44710
Os02g0666800,31.17343787,28.73618449,32.398241,62.24439974,55.79113387,65.62588299,LOC_Os02g44690
