SlGeneID,Sl_COR,Sl_EN,Sl_EP,Sl_MCO,Sl_MZ,Sl_PH,Sl_V,Sl_QC,Sl_35S
Solyc05g007560.3.1,72.51665381,190.5363736,239.7877463,196.2117513,271.3887189,115.7395062,182.3606582,262.9335143,103.5202118
Solyc05g007570.3.1,3.915069027,1.040286277,4.447378684,5.600727104,2.228063049,5.752403375,0.215516394,0.230931729,4.671186286
Solyc05g007580.1.1,0,0.165493179,15.16690235,0,0.668163931,0,0,0,6.378051414
Solyc05g007585.1.1,8.766900394,5.910555461,2.493218595,23.60782597,3.656482168,10.18823284,29.61241372,0.88275469,7.668275726
Solyc05g007590.3.1,4.994361312,0,9.086299139,2.06285999,7.369759392,0,0,1.772051634,10.73166227
Solyc05g007600.1.1,0,0,0,0,0,0,0,0,0
Solyc05g007610.2.1,5.136250555,4.952637705,6.353333619,11.19252489,2.532262075,0.404855139,0.238680851,11.69602211,3.65773405
Solyc05g007620.1.1,0,0,0,0,0,0,0,0,0
Solyc05g007630.3.1,6.756578253,4.455127557,10.8484531,8.53608213,4.360957611,1.129310887,0.543921428,0.759817072,9.562568451
Solyc05g007640.3.1,33.01673956,11.34611546,29.95983736,11.63673448,14.47508466,10.11061681,29.86814725,21.37669489,20.54982079
Solyc05g007650.1.1,0,0,0,0,0,0,0,0,0.907407019
Solyc05g007670.3.1,64.27315211,22.21163333,23.84173739,24.34414228,32.99386447,24.96786863,23.49162454,50.29673373,44.46819738
Solyc05g007675.1.1,20.3472709,30.54077511,17.23338467,19.43489057,20.96256148,29.49155977,31.47283366,20.37786679,22.15094504
Solyc05g007680.1.1,0.08526158,0,0.763274451,0,0.75671182,7.595653397,0,0,2.213112575
Solyc05g007690.2.1,0,0,0,0,0,0,0,0,0
Solyc05g007700.1.1,0,0,0,0,0,0,0,0,0
Solyc05g007710.3.1,0,0,0,0,0,0,0,0,0.006004355
Solyc05g007720.1.1,0,0,0,1.495116254,0,14.53848458,8.323357537,0,0.120617976
Solyc05g007730.3.1,0,2.586741135,1.721386629,0,4.816435172,0,0.129912418,0.265468982,2.28125283
Solyc05g007740.2.1,10.91792352,38.89228373,12.47576659,19.53983889,11.87463776,15.90385883,14.42444634,25.53417362,8.562980254
Solyc05g007750.3.1,0,0,0,0,0,0,0,0,0
Solyc05g007755.1.1,7.291723947,19.99444531,12.12471944,20.24037422,19.35152,18.63645392,7.071420221,1.136134208,8.566824494
Solyc05g007760.1.1,1.935300926,6.582089561,11.1408739,0.299851273,3.88802319,5.316937108,3.310482004,16.42824452,2.158727092
Solyc05g007770.3.1,0,0,0,0,0.06623151,0,0,0,0.066775098
Solyc05g007780.3.1,0,0,0,0,0,0,0,0,0
Solyc05g007790.3.1,0.439440582,11.01769366,0.618920745,0.965039645,17.21692642,0,0,0,5.469619322
Solyc05g007800.3.1,7.315129867,3.617384484,11.42081031,10.33039918,9.600585512,15.0046544,18.3267967,1.734959035,16.19093574
Solyc05g007810.3.1,101.2300258,390.8116316,131.0149244,369.694501,65.55932544,265.7613285,150.1664787,269.5447743,31.19044311
Solyc05g007820.3.1,13.96202633,7.815989814,8.387259694,8.853078665,8.368736917,10.96797213,13.40266238,35.53836275,13.76325704
Solyc05g007830.3.1,3.598663346,4.481933962,11.38006779,8.269469553,33.88274741,21.2352154,45.89989509,15.63733859,34.85992533
Solyc05g007840.3.1,0.605707451,0,0,0,0.224143763,0,0,0.607864284,0.352934203
Solyc05g007850.2.1,9.478155806,42.46623995,26.25011767,17.36329499,4.64576738,16.81038744,5.162332454,8.624352141,6.120764479
Solyc05g007860.1.1,0,0,0,0,0,0,0,0,0
Solyc05g007870.2.1,0,0,0,0,0,0,0,0,0
Solyc05g007880.3.1,2.711144801,3.238846385,3.041248101,1.948635688,1.742684164,3.102908991,0.196418979,14.24878763,5.343958291
Solyc05g007890.3.1,0.133720087,0,0,0.327762058,0.060939587,0,6.430241258,0,1.592683764
Solyc05g007900.2.1,3.564775274,0.447381079,1.63612859,1.62325309,0,0,1.888710528,2.87829315,4.786929344
Solyc05g007910.3.1,0,0,0,0,0.398972669,0,0,0,0.072095594
Solyc05g007920.2.1,0,0,0,0,0,0,0,0,0
Solyc05g007930.3.1,4.879603567,12.13668834,1.93609071,11.15366895,4.064329901,2.255176641,16.61898831,4.964984554,4.151685769
Solyc05g007940.3.1,0.464947876,4.891311624,65.73959939,0.89755053,9.240296203,0.427518753,7.771716718,0.443946116,60.68306554
Solyc05g007950.3.1,0,0,0,0,0.054192975,0,0,0,0
Solyc05g007960.3.1,13.6015247,23.92342844,17.15627556,17.57711197,16.55821989,20.96198456,40.01340303,17.05077727,8.363399604
Solyc05g007970.3.1,23.76848567,5.297020191,17.26718525,21.07990957,13.51505253,28.63320757,14.40590192,3.637465748,17.66109602
Solyc05g007990.3.1,8.859798734,8.881663498,9.919008339,6.702740897,4.922799721,17.37940595,4.524760657,18.20453993,8.803060825
Solyc05g007980.3.1,113.9959638,11.14548841,2.264991003,34.08215166,18.0064561,9.267450736,3.892794165,3.499830779,10.50115411
Solyc05g008000.3.1,15.39604208,1.121763383,15.36433594,1.454151283,13.19136814,3.161343725,14.16839502,2.425351267,20.78056219
Solyc05g008010.3.1,33.98960659,107.9765772,77.24398329,88.72864155,78.05199075,46.79658864,63.23127166,177.8740578,34.08048248
Solyc05g008015.1.1,160.9988046,240.7364435,182.1099677,219.440217,238.3350443,141.7179863,271.8920098,367.0809986,119.9233375
Solyc05g008020.3.1,0.021739946,0,2.854456467,0,0.15836912,0,0,0.171368241,0.497543016
Solyc05g008040.3.1,2.132850088,3.567390228,2.31309164,3.474844332,4.425942735,0.566029118,0.814372037,0.41498014,2.724173136
Solyc05g008050.2.1,0,0,0,0,0,0,0,0,0.08321911
Solyc05g008060.3.1,7.752918741,10.24374317,8.812515898,43.02874144,43.58834186,16.15865063,46.78276736,15.45883661,78.48726411
Solyc05g008070.3.1,1.654255581,0.149438148,1.563482017,0.302739148,0.555354393,0.550292219,0.128281081,0.131067908,2.36075713
Solyc05g008080.2.1,0.108772778,0,0,0,0,0,0,0,0.095599351
Solyc05g008090.3.1,29.93267907,51.78917318,32.95593385,28.71639889,21.69122496,122.21753,37.98078422,14.488521,43.29752989
Solyc05g008100.1.1,7.964450811,3.450532013,1.231339113,2.098957722,6.986503237,5.610818239,0.740499908,10.01760341,28.04382084
Solyc05g008110.3.1,132.4512992,29.6557993,17.29951521,2.54484868,24.89780314,58.01839067,31.60251857,20.44686008,80.96963216
Solyc05g008120.3.1,0,0,0.063501081,0,0.12227677,0,0,0,0.406927883
Solyc05g008130.3.1,0.611517673,0.405506505,4.167511413,0,7.253090243,1.053182136,0,0,9.484483333
Solyc05g008140.3.1,13.77920003,41.17685149,25.61318706,5.762728952,42.84867011,1.676382539,56.99369155,4.980675813,31.29794134
Solyc05g008150.3.1,1.26833886,6.994707354,79.60759721,1.406337688,30.5130851,8.141588791,25.15524014,5.468624822,54.98363578
Solyc05g008170.1.1,0,0,0,0,0,0,0,0,0
Solyc05g008180.3.1,11.91179354,12.25757979,3.780385573,9.275578416,9.085734736,6.810311676,6.01459103,6.025172214,26.02982069
Solyc05g008190.3.1,5.537033921,8.416393838,20.93814323,10.64093642,36.71410629,13.1236852,22.14000455,2.534065629,12.58930354
Solyc05g008200.3.1,44.03294162,34.3499793,25.24231975,31.41510519,25.3754975,27.13191894,43.43239012,36.39889003,37.42838152
Solyc05g008210.3.1,53.93502052,13.79128031,52.33008215,12.69173398,21.86167332,5.919352397,51.44983155,4.823405141,47.78220772
Solyc05g008220.3.1,0,0.572384818,0,0,0.239863614,0,0,0,4.405736046
Solyc05g008230.3.1,15.56601674,3.164685062,6.548417852,11.12366979,7.043658022,6.520088127,11.67971144,0.655338289,8.765443773
Solyc05g008235.1.1,0,0,0,0,0,0,0,0,0
Solyc05g008250.2.1,0,0,0,0,0,0,0,0,0
Solyc05g008260.3.1,33.32040927,20.80445879,54.52580203,14.01742535,38.93098325,18.19966392,24.71228081,43.04545348,28.9854231
Solyc05g008270.3.1,2.535472494,3.966776396,1.664359651,1.249970643,1.430797719,1.959667471,0,0,2.583652292
Solyc05g008280.1.1,0,0,0,0,0,0,0,0,0
Solyc05g008290.3.1,2.845633276,14.73277586,1.113059916,0.629284198,13.94987399,37.79410695,37.97389255,6.582999055,34.69678875
Solyc05g008300.2.1,1.103707187,0.300663091,4.016607122,0.879844863,21.57681402,0.197009363,4.898159538,0,6.953784478
Solyc05g008310.3.1,0.992962321,0.202558514,0.06370439,0.65107532,0.013179836,0.053723256,0,0,1.084610013
Solyc05g008320.1.1,0,0,0,0,0,0,0,0,0
Solyc05g008330.2.1,1.031899654,0.216853025,0.040671324,0,3.588565415,0,0,0,1.720901679
Solyc05g008340.3.1,16.30978214,11.84574206,21.21090643,26.54973442,24.01589632,12.60867513,25.04383906,3.658518988,92.97694981
Solyc05g008350.3.1,11.56833099,7.610471401,3.858006216,5.801715364,5.220276846,1.173736039,3.266900225,3.168294819,3.900058186
Solyc05g008370.1.1,5.452802988,10.66842639,9.2851325,36.79078997,23.80507633,0.461417277,32.76806676,2.814832848,39.70934865
Solyc05g008380.3.1,3.179004329,11.66572856,7.039325379,5.107384716,10.06123151,7.993203315,8.694740678,2.891982309,20.71745256
Solyc05g008390.3.1,0.365912056,9.449629046,5.285491029,0.338574748,1.689679838,25.10726147,0.51327636,0.956300175,13.44548749
Solyc05g008400.3.1,1.506990647,1.92976313,1.575690698,0,0.614276138,0.122080529,0.257789059,0.435926757,3.713245659
Solyc05g008420.3.1,9.354130431,39.39781828,8.354617501,11.37111126,21.84328281,6.464404973,8.979198604,13.14606263,11.83719575
Solyc05g008430.3.1,34.59389166,55.83030382,29.75017342,34.16222542,28.54863287,35.61849465,35.85691222,61.34758648,30.54074808
Solyc05g008435.1.1,0,0,0,0,0,0,0,0,2.853689572
Solyc05g008440.2.1,32.86384966,75.49980394,24.52696735,54.64240118,21.16837384,13.10040891,14.33255196,26.33829342,19.46536823
Solyc05g008450.3.1,27.2436152,8.56009262,25.43468255,21.46126477,24.14926179,14.55320171,26.28117557,3.033377967,17.46230355
Solyc05g008460.3.1,654.376975,347.9571096,850.0379139,409.928105,1100.662595,552.8404372,624.4727658,481.6439515,895.0637838
Solyc05g008470.2.1,0,0,0,0,0,0,0,0,0
Solyc05g008480.3.1,0.599345758,4.595642375,29.88574599,9.813914746,51.97097376,31.88818767,30.26315139,3.485933864,18.53380991
Solyc05g008485.1.1,0,0,0,0,0,0,0,0,0
Solyc05g008490.1.1,0,0,0,0,0,0,0,0,0
Solyc05g008500.2.1,0,0,0,0,0,0,0,0,0
Solyc05g008510.3.1,1.183557688,0.064424512,0.770123203,0,0.695255584,0.238932065,0.130710779,0,1.188072533
Solyc05g008520.3.1,1.255448535,0.742946451,6.045527833,11.57695636,9.633674422,8.580677252,5.297062145,4.304935921,7.449956017
Solyc05g008530.3.1,15.61832827,0.995977366,15.26784802,0.678144809,16.0935346,8.820424665,11.59112586,1.333191695,15.54384611
Solyc05g008540.3.1,20.43718928,49.57882091,15.62575543,70.73171741,17.90696636,33.1303484,1.144137361,121.8098882,7.358358375
Solyc05g008550.3.1,0,0,6.269691536,0,0.559350138,0,0,0,2.376165627
Solyc05g008560.1.1,8.245173737,11.05901981,7.265696152,15.90229398,3.849829857,18.21810127,2.580929916,11.39512717,4.139000631
Solyc05g008565.1.1,0,0,0.517536867,0,0,0.62159456,0,0,1.253307462
Solyc05g008570.2.1,0,0,0,0,0,0,0,0,0
Solyc05g008580.3.1,35.65285154,28.90349283,27.63605313,37.76641288,16.33828709,25.46589755,22.47959895,41.87562684,12.36408087
Solyc05g008590.3.1,44.73796144,59.5789646,65.8937823,15.19213385,63.1888546,10.33457845,26.37792983,4.057566722,35.81412273
Solyc05g008595.1.1,21.3828563,10.94709723,24.22575127,0,17.32192848,3.027801666,0.685378922,0,11.98857635
Solyc05g008600.3.1,287.3235927,101.0697585,186.1021105,116.0135844,253.1177127,92.22164851,201.3534448,128.9520354,264.3658224
Solyc05g008610.3.1,20.29027514,5.091047087,23.39778318,17.8255284,24.6447294,3.235522405,26.6408464,13.55988997,29.63599305
Solyc05g008620.3.1,0.359061281,0.600974184,8.014416286,0.687057394,16.21969615,1.850008678,15.39019435,5.190024853,8.875929315
Solyc05g008630.3.1,5.978543918,0,0,0,0,0,0,0,3.010349127
Solyc05g008633.1.1,47.64844996,38.66631305,21.62186849,36.0762095,29.08209272,36.53239696,27.84698346,40.75258274,46.07197487
Solyc05g008637.1.1,1.017686783,1.792857422,4.058708352,0.694428313,2.379825625,2.714674086,0,0,5.591606461
Solyc05g008640.1.1,0.301508738,0,0,0,3.362984661,0,0.877866077,0,9.284412881
Solyc05g008650.1.1,0,0,0,0,0,0,0,0,0
Solyc05g008660.1.1,0,0,0,0,0,0,0,0,0
Solyc05g008670.3.1,0.027668015,1.69603041,0.019964786,0,2.839716001,0,1.309753582,0,1.743279327
Solyc05g008680.1.1,0,0,0,0,0,0,0,0,0
Solyc05g008690.1.1,0.054468053,0,0.081064897,0,0,0,0,0,0
Solyc05g008700.2.1,0,0,0,0,0,0,0,0,0
Solyc05g008710.1.1,0,0,0,0,0,0,0,0,0
Solyc05g008720.1.1,0,0,0,0,0,0,0,0,0
Solyc05g008730.1.1,0,0,0,0,0,0,0,0,0
Solyc05g008740.1.1,0,0,0,0,0,0,0,0,0
Solyc05g008750.3.1,17.34946209,19.14776967,8.914648515,1.262529173,27.61117551,8.779426592,18.22199492,2.714699897,13.80301416
Solyc05g008770.3.1,20.08221227,24.36457949,16.59559861,16.76054555,23.83411696,7.877598673,6.803732223,4.036755553,16.13023662
Solyc05g008780.3.1,36.96356634,74.90106179,50.24951351,51.99199392,27.91416868,44.8876146,29.22494208,75.5670076,25.94540351
Solyc05g008790.3.1,6.226166067,11.90228005,1.968797021,12.24802889,2.782631737,2.99007571,8.56097856,21.83720102,4.782751821
Solyc05g008800.3.1,1.095244974,0.912942051,0,0.962296127,0.519129018,0,0.68248852,0,4.602095415
Solyc05g008805.1.1,5.479467847,5.215807442,10.82493096,1.591628286,9.487432718,5.710299675,24.1560464,2.619804383,5.924209802
Solyc05g008810.3.1,0,0,0,0,0,0,0,0,0
Solyc05g008815.1.1,22.23063995,17.54524098,27.39132018,21.68253006,9.850074318,8.49427641,22.42611169,26.21574036,18.22371009
Solyc05g008820.3.1,3.399112397,4.458822877,1.221864391,0,0.621686131,3.377093008,1.289429915,2.086112454,3.88149262
Solyc05g008830.3.1,20.67104793,20.08723578,16.6663781,17.59125566,19.25596699,15.03758493,19.60385114,20.9126287,28.08538281
Solyc05g008840.2.1,0,0,0.019083525,0,0.196223367,0.420928445,0,0,0
Solyc05g008850.3.1,0,0,0,0,0,0,0,0,0
Solyc05g008860.3.1,2.678853049,3.08628389,1.241204218,8.796447986,7.237648848,12.5109271,14.56389054,0.987420834,8.853378874
Solyc05g008870.3.1,11.22617425,28.31208352,13.213086,0.697848636,7.118299758,11.63655902,7.919533862,2.893478112,10.8799007
Solyc05g008880.1.1,0,0,0,0,0,0,0,0,0
Solyc05g008890.3.1,0,0.336156526,3.14843993,0.522416511,2.351953371,129.9904195,0.303924197,0.566606839,8.331810678
Solyc05g008895.1.1,0,0,0,0,0,0,0,0,8.217438168
Solyc05g008900.3.1,66.09471286,25.42505781,15.59876221,26.08116297,25.37014888,17.06891171,73.78930158,6.89890633,39.99074719
Solyc05g008910.3.1,0,0,0.138989844,0,0.015978665,0,0,0,0.047085876
Solyc05g008920.3.1,20.42333235,39.1450948,20.91361619,15.99170466,9.974774782,10.21070612,4.711318992,10.10311827,16.28885531
Solyc05g008930.3.1,1.33807684,0.796430249,1.328456252,1.311396255,1.012429764,0.869946012,1.813838455,3.110501123,2.202963813
Solyc05g008940.3.1,0,0,0,0,0,0,0,0,0
Solyc05g008950.3.1,0,0,0,0,0,0,0,0,0
Solyc05g008960.3.1,0,0,0,0,0,0,0,0.159617686,0.056045227
Solyc05g008970.1.1,0,0,0.390094899,0,0.029212746,0,0,0,0
Solyc05g008980.2.1,0,0,0,0,0,0,0,0,0
Solyc05g008990.3.1,0.139007792,1.119178861,1.71652505,0.260913313,0.837375915,0.776753549,5.281776206,9.831554777,1.811669293
Solyc05g009000.3.1,0,0,0,0,0,0,0,0,0.214787358
Solyc05g009010.1.1,0,0,0,0,0,0,0,0,1.038220156
Solyc05g009020.3.1,7.934334456,5.415018319,8.475931769,8.418729946,8.557884327,4.199743713,2.35904964,0.810819666,11.90413786
Solyc05g009030.3.1,90.5409413,81.38134291,108.4126511,76.31148872,122.4141462,40.4101771,66.83872382,45.77168768,110.2008569
Solyc05g009040.3.1,0,0,0,0,0,0,0,0,0
Solyc05g009050.2.1,1.269966744,0,0.102470506,0,0.026686353,0,0,0,0.061785521
Solyc05g009070.3.1,8.622958582,6.055938957,2.079599607,2.29941703,4.631521341,11.87323192,10.88767252,2.527746704,2.590055148
Solyc05g009075.1.1,0,0,0,0,0,0,0,0,0
Solyc05g009080.3.1,0,0,0,0,0,0,0,0,0.517104419
Solyc05g009090.2.1,0,0,0,0,0,0,0,0,0
Solyc05g009100.3.1,0.41745219,1.120836703,4.544488147,0.577113234,5.971552384,20.0310372,1.657374381,0.083210106,8.902559899
Solyc05g009110.1.1,0,0,0,0,0,0,0,0,0
Solyc05g009120.3.1,0.207316501,0.125374173,0.188114259,0.51796374,0.319560642,0.897528763,0,0,2.041738003
Solyc05g009130.3.1,0.044333552,0,5.354319976,0,0.059412522,5.311543716,0.171015901,0,0.641949808
Solyc05g009140.3.1,9.466472955,0.956952874,8.834826242,2.250185739,15.0073666,17.21573746,11.34048056,2.758267631,17.02267765
Solyc05g009150.3.1,13.16530894,11.80636227,9.594557562,16.27151164,11.01615796,12.32731513,25.78285379,5.261680835,12.19966655
Solyc05g009160.3.1,25.27582127,18.75189734,37.3912061,18.19017628,44.86136077,33.91145037,12.30897303,36.06371204,42.06601482
Solyc05g009170.2.1,4.7118236,0.225123224,10.08504275,0.643924757,2.746462106,0.256898578,0.947203249,0,3.46860834
Solyc05g009180.1.1,0,0,2.673224756,0,0,0,0,0,0.211291557
Solyc05g009190.3.1,45.13228449,26.62095291,66.66425717,30.12148285,79.87096062,39.24865489,35.45796591,42.78164685,59.96722947
Solyc05g009200.2.1,0,0,0,0,0,0,0,0,0
Solyc05g009210.1.1,4.178047166,0,0,0,0.18253139,0,16.74375244,0,0.864474925
Solyc05g009220.3.1,44.69407326,33.03271273,75.32801593,59.92570024,125.6068611,47.71902018,78.61705944,71.39303813,81.57674398
Solyc05g009230.2.1,0,0,0,0,0,0,0,0,0
Solyc05g009240.3.1,0,0,0,0,0,0,0,0,0
Solyc05g009250.1.1,1.014057014,1.75071408,0.055381389,0,2.874235754,28.65529585,0,0.325764567,3.067463467
Solyc05g009260.1.1,0,0,0,0,0,0,0,0,0
Solyc05g009270.3.1,0,0,0,0,0,0,0,0,0
Solyc05g009280.3.1,0,0,0,0,0,0.096671292,0,0,0
Solyc05g009290.3.1,10.2947566,7.129138366,20.77519828,18.67308504,25.25232753,18.01028037,2.217801439,1.866469861,21.55537438
Solyc05g009300.1.1,13.93185585,0,0,0,0,0,0,0,0.348747869
Solyc05g009310.3.1,0,0,0,0,0,0,0,0,0
Solyc05g009320.3.1,13.18472829,14.36068689,28.20366815,5.901807131,15.13971275,11.13939365,2.18990017,0.966885677,29.03112979
Solyc05g009330.3.1,22.67427299,0.894012622,8.163662404,7.8887154,31.31490533,37.27931418,19.08966738,3.416987652,40.18442856
Solyc05g009340.1.1,0,0,0,0,0,0,0,0,5.641769945
Solyc05g009350.3.1,0.45650855,0.375221947,1.668283908,1.348501494,2.519547826,0.256843693,3.919954691,0.072383436,1.318798628
Solyc05g009360.3.1,21.43322713,37.35218729,32.36235007,43.21026509,13.98864617,26.72219099,25.31090255,40.11096646,20.4465635
Solyc05g009370.3.1,17.85357962,0.695166165,6.467238747,2.719940939,14.66186611,0.982980085,0.405417276,2.730577845,11.31210543
Solyc05g009380.3.1,0,0,0,0,0,0,0,0,0
Solyc05g009390.3.1,6.329756414,0.698275102,21.08952121,1.703901974,18.07167683,14.50081272,15.65517643,0.696812031,17.01255146
Solyc05g009400.2.1,0,0,0.064290325,0,1.340563962,0.070208319,0,0,0.600311558
Solyc05g009405.1.1,0,0,0,0,0,0,0,0,0
Solyc05g009410.2.1,0,0,0,0,0,0,0,0,0
Solyc05g009420.1.1,42.00962944,21.84098294,31.11366628,27.28353297,26.01914664,7.408191934,5.611682973,15.71643048,29.13618966
Solyc05g009430.3.1,0.094538595,0,0.164522275,0,0.75945016,3.19112634,1.11923878,1.320586896,3.344861048
Solyc05g009440.2.1,0,0,0,0,0,0,0,0,0
Solyc05g009450.2.1,1.776942158,0.357026681,4.326635882,7.907532109,18.94498367,11.46118129,0.792242231,28.24625655,4.515973473
Solyc05g009460.3.1,0.888733204,0.135634429,9.980988975,6.648671941,2.670032978,0.133296352,0,0.356881202,0.678824881
Solyc05g009470.3.1,45.22200603,24.2857277,235.2294213,4.148546546,65.12749168,3.685950358,18.96634804,12.28761171,160.6350229
Solyc05g009480.1.1,0,0,0,0,0,0,0,0,0
Solyc05g009490.2.1,0,0,0,0,0,0,0,0,0
Solyc05g009500.3.1,0.079319678,0.068098307,0.03046136,0,0.060925307,0.066924566,0.430810544,0.746741266,0.604831221
Solyc05g009510.1.1,0,0,0,0,0,0,0,0,0
Solyc05g009513.1.1,0,0,0,0,0,0,0,0,0
Solyc05g009517.1.1,0,0,0,0,0,0,0,0,0
Solyc05g009520.1.1,3.398371493,8.472215258,41.88682562,0.861174674,20.55059336,0.42635497,2.157207739,2.800293523,25.51584924
Solyc05g009530.3.1,62.85140268,81.56015251,74.85513667,36.88862541,140.7572638,58.96621785,97.18964489,61.32974663,55.55732405
Solyc05g009540.3.1,44.24137909,98.23002512,39.15376791,77.7032829,18.36602792,54.93503916,55.68443123,82.06751216,14.21322618
Solyc05g009545.1.1,0,0,0,0,0,0,0,0,0
Solyc05g009550.3.1,0.464734774,0.05471076,1.662753594,0.226028745,0.059071516,0.045087943,0,0.120716102,1.000595954
Solyc05g009560.3.1,0,3.849605506,7.697190546,0.322327695,3.827195687,0.424297087,0.505460337,2.410061876,4.084013921
Solyc05g009570.3.1,0,0,0,0,0,0,0,0,0.128597795
Solyc05g009580.3.1,0.047981117,0,0,0,0.017275388,0,0,0,0
Solyc05g009590.3.1,36.3500024,5.288658736,15.25105758,4.469960548,12.87244503,6.275047858,7.394537062,2.254211212,18.67322675
Solyc05g009600.3.1,173.6883005,118.8381589,177.3152963,126.2941483,252.4219106,182.7817678,205.0212125,126.9227173,197.2886079
Solyc05g009610.1.1,0,0,0,0,0,0,0,0,0
Solyc05g009620.3.1,0,0,0.054086256,0,0.019107479,0,0,0,0.05267633
Solyc05g009630.3.1,22.8577403,11.60481346,7.411510132,23.95588033,15.2237374,7.177858812,4.696937037,2.168982998,11.39616198
Solyc05g009640.3.1,0,0,0,0,0,0,0,0,0.585658172
Solyc05g009650.3.1,0,0,0.078001719,0,0,0,0,0.376317394,0.231893425
Solyc05g009660.3.1,2.747114578,16.24779999,1.748730752,7.783685882,2.313506652,1.226545399,1.374983929,3.337228796,3.858371567
Solyc05g009670.3.1,30.78124561,31.70425962,18.89655051,19.65172123,11.13575933,5.651032684,19.92393454,28.09530686,14.40662029
Solyc05g009680.1.1,20.63490812,1.143406606,6.387643008,1.679168555,17.09331647,15.63474038,48.24594488,3.104617415,24.80234234
Solyc05g009690.3.1,62.03538956,75.50196675,69.57668721,83.23393835,100.7420672,68.02174825,96.20144946,63.25370862,67.91084054
Solyc05g009700.3.1,8.416040947,13.57532637,3.615148704,2.224091368,20.56110933,53.57618489,45.75506459,20.66019072,59.0986976
Solyc05g009710.3.1,14.97006472,39.24946799,15.59721969,29.12602737,5.054209226,8.137762896,12.48778058,36.79282041,3.179780362
Solyc05g009720.3.1,35.84943864,17.81385853,19.73540392,7.644321971,13.61104066,17.237294,7.649323464,9.840347435,22.63484844
Solyc05g009730.1.1,0,0,1.111729817,0,0,103.05469,9.322683956,9.084503849,0
Solyc05g009740.1.1,12.18987877,13.78363631,17.15467729,0.415638278,11.26007539,0.86607281,0.144840799,1.694002362,12.21733398
Solyc05g009750.1.1,0.98225869,2.667066059,1.896257607,0.673966792,2.15095966,1.802013797,0,0.388946106,4.836656507
Solyc05g009760.2.1,9.261162667,12.19195676,11.29852142,3.044428284,5.493861365,2.175758686,0.765342259,2.787455437,9.771256734
Solyc05g009770.2.1,0,0,0,0,0,0,0,0,0
Solyc05g009780.3.1,8.146195798,15.63689648,10.6049636,9.652937982,7.566380218,4.693444678,3.383953569,0.461213911,6.028664772
Solyc05g009790.1.1,59.87668431,7.136733316,37.02301486,5.51799655,17.95335752,7.092985925,4.51353697,31.02979211,32.32700776
Solyc05g009800.3.1,34.33295285,19.68894563,32.25457358,30.50285688,28.85106707,30.08720509,18.05620776,9.817594587,36.45018096
Solyc05g009810.1.1,0,0,0,0,0,0,0,0,0
Solyc05g009820.3.1,4.831141114,7.155772808,7.283879204,0.33082068,3.234134874,0.119879798,0.204183698,0.380271937,4.536291045
Solyc05g009840.3.1,15.22842184,1.166056121,5.459556882,7.96860616,26.67650751,12.87950517,22.28727603,11.27625096,29.45822824
Solyc05g009850.3.1,9.507242998,14.00374003,10.78276696,15.13584918,11.20369221,9.940118755,6.694338516,6.491558868,11.65183659
Solyc05g009860.2.1,0,0,0,0,0,0,0,0,0
Solyc05g009870.3.1,6.804000004,6.799976691,17.45306737,17.48200072,4.77346631,20.4305155,0.746290801,56.09273291,13.51346638
Solyc05g009875.1.1,25.53711938,4.905635921,16.70185976,1.401642725,4.986282683,1.886945185,0.913107756,2.374249739,12.21322285
Solyc05g009880.3.1,11.1091084,8.385779138,4.372250697,18.1242582,13.58250513,10.4555484,62.50360226,4.786952025,11.74055622
Solyc05g009890.1.1,8.176001962,18.83479582,56.82121597,12.99447038,30.61630704,0.575623948,18.0666695,1.561316218,30.05508341
Solyc05g009900.2.1,0,0,0,0,0,0,0,0,0
Solyc05g009910.3.1,57.47222322,9.01523291,23.01771774,17.6065361,25.81341767,14.14208549,13.51024299,13.3970433,43.73573705
Solyc05g009920.3.1,0.09304804,0,0,0.138275464,0.708943479,0,0,0,0.295242031
Solyc05g009930.3.1,18.91869008,6.790158871,7.526147173,7.571486848,11.05640533,9.294309558,4.261058024,10.98388766,10.48413146
Solyc05g009940.3.1,9.288983693,21.17829855,15.90001444,18.90699964,19.62134049,7.241300034,12.83835167,8.901723771,10.78051203
Solyc05g009950.3.1,13.07150662,124.0517924,13.53597275,71.00654515,6.184170576,18.89396246,17.51562541,0.747247736,7.146788733
Solyc05g009980.3.1,88.52102861,35.74135649,55.9821604,48.31409612,82.90450364,53.52117381,73.61490315,65.70950417,102.0509063
Solyc05g009960.3.1,0,0,0,0,0,0,0,0,0
Solyc05g009970.3.1,31.4094063,11.33714455,19.07506598,3.92080505,17.62800712,12.24771279,2.597996938,31.33561206,19.01593614
Solyc05g009990.3.1,0,0,0,0,0,0,0,0,0
Solyc05g010000.1.1,0,0,0,0,0,0,0,0,0
Solyc05g010030.3.1,2.68133563,0.863476792,5.167429728,0.685375527,5.299599768,0.516739327,3.297670786,2.044406965,15.46531882
Solyc05g010040.2.1,0,0,0,0,0,0,0,0,0
Solyc05g010050.3.1,4.515017175,3.604493459,1.804285135,0.17854995,3.577311142,3.663995534,1.352688248,0.261988595,2.448216353
Solyc05g010060.3.1,0.135549769,1.042424317,0.110249982,0,2.320833754,1.356278569,0.33793445,0.205110507,6.163987514
Solyc05g010070.3.1,19.0726275,37.60690577,13.33585028,27.93634031,14.3495899,18.72974503,117.537184,62.11783807,22.21010143
